bridge_rule,slr_ft,metric,value,unit,universe,population_count_type,reference_value,delta,record_type,baseline_status,scenario_status,block_count,population
approach,1,new_isolated_population,614.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,1,new_inundated_blocks,27.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,1,new_inundated_population,4853.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,1,new_inundated_population,4853.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,2,new_fragile_blocks,160.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,2,new_fragile_population,12988.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,2,new_fragile_population,12988.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,2,new_isolated_blocks,323.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,2,new_isolated_population,34349.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,2,new_isolated_population,34349.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,2,new_inundated_blocks,155.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,2,new_inundated_population,17435.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,2,new_inundated_population,17435.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,3,new_fragile_blocks,380.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,3,new_fragile_population,40500.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,3,new_fragile_population,40500.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,3,new_isolated_blocks,1050.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,3,new_isolated_population,152560.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,3,new_isolated_population,152560.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,3,new_inundated_blocks,758.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,3,new_inundated_population,86305.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,3,new_inundated_population,86305.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,4,new_fragile_blocks,560.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,4,new_fragile_population,57430.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,4,new_fragile_population,57430.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,4,new_isolated_blocks,1639.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,4,new_isolated_population,239712.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,4,new_isolated_population,239712.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,4,new_inundated_blocks,2001.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,4,new_inundated_population,251366.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,4,new_inundated_population,251366.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,5,new_fragile_blocks,896.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,5,new_fragile_population,82627.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,5,new_fragile_population,82627.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,5,new_isolated_blocks,2867.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,5,new_isolated_population,353839.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,5,new_isolated_population,353839.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,5,new_inundated_blocks,4690.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,5,new_inundated_population,575265.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,5,new_inundated_population,575265.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,6,new_fragile_blocks,923.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,6,new_fragile_population,90028.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,6,new_fragile_population,90028.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,6,new_isolated_blocks,5408.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,6,new_isolated_population,641766.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,6,new_isolated_population,641766.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,6,new_inundated_blocks,10301.0,blocks,analysis_universe,not_applicable,,,headline,,,,
approach,6,new_inundated_population,1326887.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,6,new_inundated_population,1326887.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,1,cumulative_newly_affected_population,5523.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,1,cumulative_newly_affected_population,5523.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,2,cumulative_newly_affected_population,70295.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,2,cumulative_newly_affected_population,64772.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,3,cumulative_newly_affected_population,349660.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,3,cumulative_newly_affected_population,279365.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,4,cumulative_newly_affected_population,898168.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,4,cumulative_newly_affected_population,548508.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,5,cumulative_newly_affected_population,1909899.0,persons,analysis_universe,person_scenario,,,headline,,,,
approach,5,cumulative_newly_affected_population,1011731.0,persons,analysis_universe,unique_person,,,headline,,,,
approach,6,cumulative_newly_affected_population,3968580.0,persons,analysis_universe,person_scenario,660000.0,3308580.0,headline,,,,
approach,6,cumulative_newly_affected_population,2058681.0,persons,analysis_universe,unique_person,660000.0,1398681.0,headline,,,,
retain,0,baseline_status_redundant_blocks,51456.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,baseline_status_redundant_population,3714771.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,baseline_status_redundant_population,3714771.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,baseline_status_fragile_blocks,17747.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,baseline_status_fragile_population,2386249.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,baseline_status_fragile_population,2386249.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,baseline_status_isolated_blocks,143.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,baseline_status_isolated_population,15311.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,baseline_status_isolated_population,15311.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,baseline_status_inundated_blocks,1178.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,baseline_status_inundated_population,20155.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,baseline_status_inundated_population,20155.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,baseline_status_unclassified_blocks,171.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,baseline_status_unclassified_population,1847.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,baseline_status_unclassified_population,1847.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,baseline_fragile_share,0.251036141169814,share,all_blocks,not_applicable,0.247,0.004036141169813989,headline,,,,
retain,0,new_fragile_blocks,0.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,new_fragile_population,0.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,new_fragile_population,0.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,new_isolated_blocks,0.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,new_isolated_population,0.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,new_isolated_population,0.0,persons,all_blocks,unique_person,,,headline,,,,
retain,0,new_inundated_blocks,0.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,0,new_inundated_population,0.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,0,new_inundated_population,0.0,persons,all_blocks,unique_person,,,headline,,,,
retain,1,new_fragile_blocks,5.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,1,new_fragile_population,56.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,1,new_fragile_population,56.0,persons,all_blocks,unique_person,,,headline,,,,
retain,1,new_isolated_blocks,14.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,1,new_isolated_population,614.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,1,new_isolated_population,614.0,persons,all_blocks,unique_person,,,headline,,,,
retain,1,new_inundated_blocks,113.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,1,new_inundated_population,4853.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,1,new_inundated_population,4853.0,persons,all_blocks,unique_person,,,headline,,,,
retain,2,new_fragile_blocks,204.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,2,new_fragile_population,12988.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,2,new_fragile_population,12988.0,persons,all_blocks,unique_person,,,headline,,,,
retain,2,new_isolated_blocks,379.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,2,new_isolated_population,34433.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,2,new_isolated_population,34433.0,persons,all_blocks,unique_person,,,headline,,,,
retain,2,new_inundated_blocks,312.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,2,new_inundated_population,17435.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,2,new_inundated_population,17435.0,persons,all_blocks,unique_person,,,headline,,,,
retain,3,new_fragile_blocks,478.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,3,new_fragile_population,41683.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,3,new_fragile_population,41683.0,persons,all_blocks,unique_person,,,headline,,,,
retain,3,new_isolated_blocks,1206.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,3,new_isolated_population,151594.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,3,new_isolated_population,151594.0,persons,all_blocks,unique_person,,,headline,,,,
retain,3,new_inundated_blocks,1124.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,3,new_inundated_population,86305.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,3,new_inundated_population,86305.0,persons,all_blocks,unique_person,,,headline,,,,
retain,4,new_fragile_blocks,735.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,4,new_fragile_population,58613.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,4,new_fragile_population,58613.0,persons,all_blocks,unique_person,,,headline,,,,
retain,4,new_isolated_blocks,1986.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,4,new_isolated_population,238730.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,4,new_isolated_population,238730.0,persons,all_blocks,unique_person,,,headline,,,,
retain,4,new_inundated_blocks,2823.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,4,new_inundated_population,251397.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,4,new_inundated_population,251397.0,persons,all_blocks,unique_person,,,headline,,,,
retain,5,new_fragile_blocks,1217.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,5,new_fragile_population,82979.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,5,new_fragile_population,82979.0,persons,all_blocks,unique_person,,,headline,,,,
retain,5,new_isolated_blocks,3428.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,5,new_isolated_population,353658.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,5,new_isolated_population,353658.0,persons,all_blocks,unique_person,,,headline,,,,
retain,5,new_inundated_blocks,6400.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,5,new_inundated_population,575301.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,5,new_inundated_population,575301.0,persons,all_blocks,unique_person,,,headline,,,,
retain,6,new_fragile_blocks,1381.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,6,new_fragile_population,90028.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,6,new_fragile_population,90028.0,persons,all_blocks,unique_person,,,headline,,,,
retain,6,new_isolated_blocks,6459.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,6,new_isolated_population,641821.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,6,new_isolated_population,641821.0,persons,all_blocks,unique_person,,,headline,,,,
retain,6,new_inundated_blocks,13551.0,blocks,all_blocks,not_applicable,,,headline,,,,
retain,6,new_inundated_population,1328770.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,6,new_inundated_population,1328770.0,persons,all_blocks,unique_person,,,headline,,,,
retain,1,cumulative_newly_affected_population,5523.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,1,cumulative_newly_affected_population,5523.0,persons,all_blocks,unique_person,,,headline,,,,
retain,2,cumulative_newly_affected_population,70379.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,2,cumulative_newly_affected_population,64856.0,persons,all_blocks,unique_person,,,headline,,,,
retain,3,cumulative_newly_affected_population,349961.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,3,cumulative_newly_affected_population,279582.0,persons,all_blocks,unique_person,,,headline,,,,
retain,4,cumulative_newly_affected_population,898701.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,4,cumulative_newly_affected_population,548740.0,persons,all_blocks,unique_person,,,headline,,,,
retain,5,cumulative_newly_affected_population,1910639.0,persons,all_blocks,person_scenario,,,headline,,,,
retain,5,cumulative_newly_affected_population,1011938.0,persons,all_blocks,unique_person,,,headline,,,,
retain,6,cumulative_newly_affected_population,3971258.0,persons,all_blocks,person_scenario,660000.0,3311258.0,headline,,,,
retain,6,cumulative_newly_affected_population,2060619.0,persons,all_blocks,unique_person,660000.0,1400619.0,headline,,,,
retain,0,baseline_status_redundant_blocks,40439.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,baseline_status_redundant_population,3714651.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,baseline_status_redundant_population,3714651.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,baseline_status_fragile_blocks,14722.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,baseline_status_fragile_population,2385673.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,baseline_status_fragile_population,2385673.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,baseline_status_isolated_blocks,127.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,baseline_status_isolated_population,15311.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,baseline_status_isolated_population,15311.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,baseline_status_inundated_blocks,93.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,baseline_status_inundated_population,20053.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,baseline_status_inundated_population,20053.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,baseline_status_unclassified_blocks,0.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,baseline_status_unclassified_population,0.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,baseline_status_unclassified_population,0.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,baseline_fragile_share,0.265831241761615,share,analysis_universe,not_applicable,0.247,0.018831241761614992,headline,,,,
retain,0,new_fragile_blocks,0.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,new_fragile_population,0.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,new_fragile_population,0.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,new_isolated_blocks,0.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,new_isolated_population,0.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,new_isolated_population,0.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,0,new_inundated_blocks,0.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,0,new_inundated_population,0.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,0,new_inundated_population,0.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,1,new_fragile_blocks,3.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,1,new_fragile_population,56.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,1,new_fragile_population,56.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,1,new_isolated_blocks,13.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,1,new_isolated_population,614.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,1,new_isolated_population,614.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,1,new_inundated_blocks,27.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,1,new_inundated_population,4853.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,1,new_inundated_population,4853.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,2,new_fragile_blocks,160.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,2,new_fragile_population,12988.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,2,new_fragile_population,12988.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,2,new_isolated_blocks,328.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,2,new_isolated_population,34433.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,2,new_isolated_population,34433.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,2,new_inundated_blocks,155.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,2,new_inundated_population,17435.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,2,new_inundated_population,17435.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,3,new_fragile_blocks,381.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,3,new_fragile_population,41683.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,3,new_fragile_population,41683.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,3,new_isolated_blocks,1054.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,3,new_isolated_population,151594.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,3,new_isolated_population,151594.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,3,new_inundated_blocks,758.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,3,new_inundated_population,86305.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,3,new_inundated_population,86305.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,4,new_fragile_blocks,561.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,4,new_fragile_population,58613.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,4,new_fragile_population,58613.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,4,new_isolated_blocks,1642.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,4,new_isolated_population,238730.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,4,new_isolated_population,238730.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,4,new_inundated_blocks,2001.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,4,new_inundated_population,251366.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,4,new_inundated_population,251366.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,5,new_fragile_blocks,897.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,5,new_fragile_population,82979.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,5,new_fragile_population,82979.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,5,new_isolated_blocks,2868.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,5,new_isolated_population,353658.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,5,new_isolated_population,353658.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,5,new_inundated_blocks,4690.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,5,new_inundated_population,575265.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,5,new_inundated_population,575265.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,6,new_fragile_blocks,923.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,6,new_fragile_population,90028.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,6,new_fragile_population,90028.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,6,new_isolated_blocks,5409.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,6,new_isolated_population,641821.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,6,new_isolated_population,641821.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,6,new_inundated_blocks,10301.0,blocks,analysis_universe,not_applicable,,,headline,,,,
retain,6,new_inundated_population,1326887.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,6,new_inundated_population,1326887.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,1,cumulative_newly_affected_population,5523.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,1,cumulative_newly_affected_population,5523.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,2,cumulative_newly_affected_population,70379.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,2,cumulative_newly_affected_population,64856.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,3,cumulative_newly_affected_population,349961.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,3,cumulative_newly_affected_population,279582.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,4,cumulative_newly_affected_population,898670.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,4,cumulative_newly_affected_population,548709.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,5,cumulative_newly_affected_population,1910572.0,persons,analysis_universe,person_scenario,,,headline,,,,
retain,5,cumulative_newly_affected_population,1011902.0,persons,analysis_universe,unique_person,,,headline,,,,
retain,6,cumulative_newly_affected_population,3969308.0,persons,analysis_universe,person_scenario,660000.0,3309308.0,headline,,,,
retain,6,cumulative_newly_affected_population,2058736.0,persons,analysis_universe,unique_person,660000.0,1398736.0,headline,,,,
intersect,0,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17989.0,2392367.0
intersect,0,,,,all_blocks,unique_person,,,transition,fragile,fragile,17989.0,2392367.0
intersect,0,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,0,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,0,,,,all_blocks,person_scenario,,,transition,isolated,isolated,439.0,40532.0
intersect,0,,,,all_blocks,unique_person,,,transition,isolated,isolated,439.0,40532.0
intersect,0,,,,all_blocks,person_scenario,,,transition,redundant,redundant,50918.0,3683432.0
intersect,0,,,,all_blocks,unique_person,,,transition,redundant,redundant,50918.0,3683432.0
intersect,0,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,171.0,1847.0
intersect,0,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,171.0,1847.0
intersect,1,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17922.0,2389066.0
intersect,1,,,,all_blocks,unique_person,,,transition,fragile,fragile,17922.0,2389066.0
intersect,1,,,,all_blocks,person_scenario,,,transition,fragile,inundated,64.0,3217.0
intersect,1,,,,all_blocks,unique_person,,,transition,fragile,inundated,64.0,3217.0
intersect,1,,,,all_blocks,person_scenario,,,transition,fragile,isolated,3.0,84.0
intersect,1,,,,all_blocks,unique_person,,,transition,fragile,isolated,3.0,84.0
intersect,1,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,1,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,1,,,,all_blocks,person_scenario,,,transition,isolated,inundated,6.0,372.0
intersect,1,,,,all_blocks,unique_person,,,transition,isolated,inundated,6.0,372.0
intersect,1,,,,all_blocks,person_scenario,,,transition,isolated,isolated,433.0,40160.0
intersect,1,,,,all_blocks,unique_person,,,transition,isolated,isolated,433.0,40160.0
intersect,1,,,,all_blocks,person_scenario,,,transition,redundant,fragile,11.0,150.0
intersect,1,,,,all_blocks,unique_person,,,transition,redundant,fragile,11.0,150.0
intersect,1,,,,all_blocks,person_scenario,,,transition,redundant,inundated,28.0,1264.0
intersect,1,,,,all_blocks,unique_person,,,transition,redundant,inundated,28.0,1264.0
intersect,1,,,,all_blocks,person_scenario,,,transition,redundant,isolated,10.0,262.0
intersect,1,,,,all_blocks,unique_person,,,transition,redundant,isolated,10.0,262.0
intersect,1,,,,all_blocks,person_scenario,,,transition,redundant,redundant,50869.0,3681756.0
intersect,1,,,,all_blocks,unique_person,,,transition,redundant,redundant,50869.0,3681756.0
intersect,1,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,15.0,0.0
intersect,1,,,,all_blocks,unique_person,,,transition,unclassified,inundated,15.0,0.0
intersect,1,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,156.0,1847.0
intersect,1,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,156.0,1847.0
intersect,2,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17688.0,2369740.0
intersect,2,,,,all_blocks,unique_person,,,transition,fragile,fragile,17688.0,2369740.0
intersect,2,,,,all_blocks,person_scenario,,,transition,fragile,inundated,132.0,8692.0
intersect,2,,,,all_blocks,unique_person,,,transition,fragile,inundated,132.0,8692.0
intersect,2,,,,all_blocks,person_scenario,,,transition,fragile,isolated,169.0,13935.0
intersect,2,,,,all_blocks,unique_person,,,transition,fragile,isolated,169.0,13935.0
intersect,2,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,2,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,2,,,,all_blocks,person_scenario,,,transition,isolated,inundated,22.0,2440.0
intersect,2,,,,all_blocks,unique_person,,,transition,isolated,inundated,22.0,2440.0
intersect,2,,,,all_blocks,person_scenario,,,transition,isolated,isolated,417.0,38092.0
intersect,2,,,,all_blocks,unique_person,,,transition,isolated,isolated,417.0,38092.0
intersect,2,,,,all_blocks,person_scenario,,,transition,redundant,fragile,214.0,12494.0
intersect,2,,,,all_blocks,unique_person,,,transition,redundant,fragile,214.0,12494.0
intersect,2,,,,all_blocks,person_scenario,,,transition,redundant,inundated,137.0,6303.0
intersect,2,,,,all_blocks,unique_person,,,transition,redundant,inundated,137.0,6303.0
intersect,2,,,,all_blocks,person_scenario,,,transition,redundant,isolated,173.0,14476.0
intersect,2,,,,all_blocks,unique_person,,,transition,redundant,isolated,173.0,14476.0
intersect,2,,,,all_blocks,person_scenario,,,transition,redundant,redundant,50394.0,3650159.0
intersect,2,,,,all_blocks,unique_person,,,transition,redundant,redundant,50394.0,3650159.0
intersect,2,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,21.0,0.0
intersect,2,,,,all_blocks,unique_person,,,transition,unclassified,inundated,21.0,0.0
intersect,2,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,150.0,1847.0
intersect,2,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,150.0,1847.0
intersect,3,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17156.0,2273573.0
intersect,3,,,,all_blocks,unique_person,,,transition,fragile,fragile,17156.0,2273573.0
intersect,3,,,,all_blocks,person_scenario,,,transition,fragile,inundated,353.0,29198.0
intersect,3,,,,all_blocks,unique_person,,,transition,fragile,inundated,353.0,29198.0
intersect,3,,,,all_blocks,person_scenario,,,transition,fragile,isolated,480.0,89596.0
intersect,3,,,,all_blocks,unique_person,,,transition,fragile,isolated,480.0,89596.0
intersect,3,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,3,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,3,,,,all_blocks,person_scenario,,,transition,isolated,inundated,95.0,9844.0
intersect,3,,,,all_blocks,unique_person,,,transition,isolated,inundated,95.0,9844.0
intersect,3,,,,all_blocks,person_scenario,,,transition,isolated,isolated,344.0,30688.0
intersect,3,,,,all_blocks,unique_person,,,transition,isolated,isolated,344.0,30688.0
intersect,3,,,,all_blocks,person_scenario,,,transition,redundant,fragile,482.0,33977.0
intersect,3,,,,all_blocks,unique_person,,,transition,redundant,fragile,482.0,33977.0
