comparison_scope,old_source_path,new_source_path,old_source_sha256,new_source_sha256,old_universe,new_universe,bootstrap_comparison_note,significance_smoke_only,transition,term,estimate_old,estimate_new,delta_new_minus_old,absolute_change,relative_change_signed_vs_abs_old,relative_change_abs_vs_abs_old,relative_change_signed_percent,relative_change_abs_percent,sign_old,sign_new,sign_flip_flag,std.error_old,std.error_new,p.value_old,p.value_new,p_lt_0_05_old,p_lt_0_05_new_smoke,significance_change_flag_smoke_only,significance_change_direction_smoke_only,conf.low_old,conf.high_old,conf.low_new,conf.high_new,n_boot_old,n_boot_new,n_boot_fail_old,n_boot_fail_new
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Redundant -> Worse,z_pct_age_65plus,0.017254854649502101,0.022313535828324401,0.0050586811788222996,0.0050586811788222996,0.29317437217405196,0.29317437217405196,29.317437217405196,29.317437217405196,positive,positive,False,0.0057454134229364502,0.0067689129714350099,0.00267121801493338,0.00097907180491689201,True,True,False,unchanged,0.0063141360445278204,0.0289863324688782,0.0081323229998910198,0.0250602925417596,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Redundant -> Worse,z_pct_black_nh,-0.046269416068153303,-0.049036681413229102,-0.0027672653450757992,0.0027672653450757992,-0.059807656552218202,0.059807656552218202,-5.9807656552218198,5.9807656552218198,negative,negative,False,0.0047662989500186197,0.0030855814692597101,2.7979553679020001e-22,7.1762759598013398e-57,True,True,False,unchanged,-0.054653984120269401,-0.037617067758749199,-0.054127181853921097,-0.047411398917450498,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Redundant -> Worse,z_pct_hispanic,-0.058086743146454803,-0.062804547750904105,-0.0047178046044493022,0.0047178046044493022,-0.081219988398286411,0.081219988398286411,-8.1219988398286418,8.1219988398286418,negative,negative,False,0.0062724657660836796,0.0056776687199725003,2.03302806370077e-20,1.92461032720043e-28,True,True,False,unchanged,-0.070120324313697704,-0.045622135058317699,-0.070800840740742499,-0.0564464606296914,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Redundant -> Worse,z_renter_share,0.039762365452853901,0.042895246286258397,0.0031328808334044958,0.0031328808334044958,0.078790102090861319,0.078790102090861319,7.8790102090861316,7.8790102090861316,positive,positive,False,0.0046569226174252498,0.0050183090035487397,1.3616964045152001e-17,1.25512188978144e-17,True,True,False,unchanged,0.031449142180024897,0.048563701338721399,0.032104407561525099,0.0442184094793397,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_log_median_income,0.010398441771390401,0.0084605922904284307,-0.0019378494809619701,0.0019378494809619701,-0.18635960306030117,0.18635960306030117,-18.635960306030118,18.635960306030118,positive,positive,False,0.0046094434912370497,0.0027298985804419399,0.024076919003041299,0.0019402224334312301,True,True,False,unchanged,0.00364294924399581,0.020096181400570901,0.0059777614639032603,0.012839625456855,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_no_vehicle_share,-0.00378823729274996,-0.00172636407818444,0.00206187321456552,0.00206187321456552,0.54428301482370012,0.54428301482370012,54.42830148237001,54.42830148237001,negative,negative,False,0.0026650480617044798,0.0013754006347558099,0.15518546437325001,0.209416403494597,False,False,False,unchanged,-0.0092165284718317003,0.0014286414144983001,-0.0039823699891442703,-0.00069378747465497805,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_pct_age_65plus,0.017634205735558399,0.0109257089390214,-0.0067084967965369991,0.0067084967965369991,-0.38042523134510603,0.38042523134510603,-38.042523134510603,38.042523134510603,positive,positive,False,0.00350069735886137,0.00166065236889214,4.7204380983590599e-07,4.7309179878065901e-11,True,True,False,unchanged,0.013098629095404799,0.0250933103072471,0.0087611454438258195,0.012884393899547,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_pct_black_nh,-0.027119563303342201,-0.023965576201117399,0.003153987102224802,0.003153987102224802,0.11629933221808576,0.11629933221808576,11.629933221808576,11.629933221808576,negative,negative,False,0.0044257779739986097,0.00328335112295613,8.9193481946977796e-10,2.8965435887218998e-13,True,True,False,unchanged,-0.038187328341392199,-0.0224221870843637,-0.025043845528824299,-0.016827859097923,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_pct_hispanic,-0.0302306342461343,-0.028686368412868399,0.0015442658332659003,0.0015442658332659003,0.051082812907353115,0.051082812907353115,5.1082812907353112,5.1082812907353112,negative,negative,False,0.0054510827472518501,0.0039066317672444501,2.9260715281928701e-08,2.0886997830723801e-13,True,True,False,unchanged,-0.043875452825241801,-0.0233883720760346,-0.0324264296966277,-0.024643110242737999,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Isolated,z_renter_share,0.023549229704276201,0.017369738899449899,-0.0061794908048263021,0.0061794908048263021,-0.26240734335799509,0.26240734335799509,-26.240734335799509,26.240734335799509,positive,positive,False,0.0040917818179240697,0.00134811214907783,8.6513366327929407e-09,5.5037386529729095e-38,True,True,False,unchanged,0.019154269544304402,0.033521152801082497,0.016463270871134,0.0194253249513179,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_log_median_income,0.00936194020027524,0.0073597458559593598,-0.0020021943443158802,0.0020021943443158802,-0.21386532080786158,0.21386532080786158,-21.386532080786157,21.386532080786157,positive,positive,False,0.00434813796369698,0.0076915304907795596,0.0313114644833941,0.338636086001389,True,False,True,lost_at_p_lt_0_05,0.0020133980050294998,0.0190148578791219,-0.00383300921856239,0.0135410433520752,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_no_vehicle_share,-0.00026840893225853099,-0.00097143002595742004,-0.000703021093698889,0.000703021093698889,-2.6192164611784992,2.6192164611784992,-261.92164611784989,261.92164611784989,negative,negative,False,0.0043294151002686897,0.0034172292705803701,0.95056555504293405,0.77620027673995995,False,False,False,unchanged,-0.0086196506945464407,0.0069292385514846703,-0.0048050558726947497,0.00254337806731352,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_pct_age_65plus,0.0185133706449103,0.0119254732947933,-0.0065878973501170002,0.0065878973501170002,-0.35584537664556221,0.35584537664556221,-35.584537664556223,35.584537664556223,positive,positive,False,0.0039736071731609904,0.0044275276352057002,3.17619177133462e-06,0.00707096134588109,True,True,False,unchanged,0.0116148897943211,0.027043541363945999,0.0093153385571436206,0.0193924518590467,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_pct_black_nh,-0.0376151917849201,-0.035170589782255603,0.0024446020026644977,0.0024446020026644977,0.064989752455403851,0.064989752455403851,6.4989752455403851,6.4989752455403851,negative,negative,False,0.00498847328363323,0.0034593128676377598,4.6845440645440298e-14,2.7855153051032798e-24,True,True,False,unchanged,-0.0458898853446967,-0.0282248363303319,-0.040445707463237002,-0.032703871235201298,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_pct_hispanic,-0.047454617068137403,-0.043129103135932503,0.0043255139322048997,0.0043255139322048997,0.091150539177128717,0.091150539177128717,9.1150539177128724,9.1150539177128724,negative,negative,False,0.0062375851844747102,0.00293855731118729,2.7869141667980299e-14,9.0553607604089096e-49,True,True,False,unchanged,-0.059815168427386697,-0.035793960337428002,-0.043897350670016197,-0.037719875050840498,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Inundated,z_renter_share,0.038600666493869701,0.034046610066746197,-0.004554056427123504,0.004554056427123504,-0.1179786993534619,0.1179786993534619,-11.79786993534619,11.79786993534619,positive,positive,False,0.0043997203809280202,0.0047472015078726696,1.7329499735224999e-18,7.3946255812823699e-13,True,True,False,unchanged,0.030283078882733201,0.047665889262414898,0.027907337652374398,0.039745805866763302,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_log_median_income,0.019950348463103802,0.0161507573011293,-0.0037995911619745013,0.0037995911619745013,-0.19045237074437421,0.19045237074437421,-19.04523707443742,19.04523707443742,positive,positive,False,0.0078635710462708393,0.0079454224464933203,0.011178791883554201,0.042081605964256703,True,True,False,unchanged,0.0079976770767858796,0.036440768646138898,0.0093753569575141596,0.0279602574878762,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_no_vehicle_share,-0.0030164721373620801,-0.00212544779163588,0.00089102434572620008,0.00089102434572620008,0.2953862343662837,0.2953862343662837,29.53862343662837,29.53862343662837,negative,negative,False,0.0059530499719183698,0.00627327836476059,0.61235805528746501,0.73475306576829802,False,False,False,unchanged,-0.013059902786689901,0.0079141649740452607,-0.0063386823720488301,0.0081718024632450297,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_pct_age_65plus,0.035274003508020499,0.022183342898629201,-0.013090660609391298,0.013090660609391298,-0.37111354843560024,0.37111354843560024,-37.111354843560022,37.111354843560022,positive,positive,False,0.0072815925016271703,0.00344601295175515,1.2707772929200101e-06,1.2154219184551601e-10,True,True,False,unchanged,0.021303084966739699,0.049675319972672001,0.018719463553213401,0.026206545297797399,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_pct_black_nh,-0.063452842899131806,-0.058596212363895298,0.0048566305352365086,0.0048566305352365086,0.076539211063511858,0.076539211063511858,7.6539211063511861,7.6539211063511861,negative,negative,False,0.0078333430932519699,0.0061145152396041898,5.4800019952116596e-16,9.4144940376178894e-22,True,True,False,unchanged,-0.078147544093170401,-0.049380801941480597,-0.063486166138777694,-0.049774029360837801,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_pct_hispanic,-0.078357658670007102,-0.072892768473119804,0.0054648901968872982,0.0054648901968872982,0.069742898009522714,0.069742898009522714,6.9742898009522714,6.9742898009522714,negative,negative,False,0.0088759396051363796,0.0066139648161828504,1.0647139413987099e-18,3.02544337840234e-28,True,True,False,unchanged,-0.095903524829214007,-0.062033228128102198,-0.076528972659749603,-0.060063998584965098,199,5,0,0
combined_legacy_untagged_all_blocks_to_canonical_approach_analysis_eligible,outputs/tables/ame_bootstrap_results.xlsx,outputs/tables/ame_bootstrap_results_approach.xlsx,341b8be12d029f82bc01c1db0dd34a8715af86b3ed53963ace6f0c7b9827b3c3,1e64e1550f0d90e17107fbab7163de2f41ff3b8f6873309986d5839ef6da9d1e,legacy_untagged_all_70695_blocks,canonical_approach_analysis_eligible_68521_blocks,smoke_only_significance_old_199_reps_vs_new_5_reps,True,Fragile -> Worse,z_renter_share,0.061287091406652602,0.050975206665277301,-0.010311884741375302,0.010311884741375302,-0.16825541080019282,0.16825541080019282,-16.825541080019281,16.825541080019281,positive,positive,False,0.0070500968654814101,0.0047046396727451799,3.5272823590162803e-18,2.34727722924487e-27,True,True,False,unchanged,0.046640266675592498,0.0758498001428939,0.047411602800034203,0.057559826279779097,199,5,0,0
